"No.","Time","Source","Destination","Protocol","Length","Info"
"1238","37.628556200","140.82.113.3","192.168.0.97","TLSv1.3","470","Application Data"
"1239","37.628563200","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=41738 Ack=1028914 Win=64620 Len=0"
"1240","37.629203000","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1241","37.629203000","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1242","37.629203000","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1243","37.629203000","140.82.113.3","192.168.0.97","TLSv1.3","511","Application Data"
"1244","37.629222800","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=41738 Ack=1033679 Win=64620 Len=0"
"1245","37.631947600","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1246","37.631947600","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1247","37.631947600","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1248","37.631947600","140.82.113.3","192.168.0.97","TLSv1.3","463","Application Data"
"1249","37.631974400","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=41738 Ack=1038396 Win=64620 Len=0"
"1250","37.644286500","140.82.113.3","192.168.0.97","TCP","60","443  >  49374 [ACK] Seq=1038396 Ack=41738 Win=65535 Len=0"
"1251","37.650958400","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1252","37.651491000","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1253","37.651491000","140.82.113.3","192.168.0.97","TLSv1.3","1490","Application Data"
"1254","37.651491000","140.82.113.3","192.168.0.97","TLSv1.3","410","Application Data"
"1255","37.651512300","192.168.0.97","140.82.113.3","TCP","54","49374  >  443 [ACK] Seq=41738 Ack=1043060 Win=64620 Len=0"
